uic,unit,mcn,dscrp,dscrp_2,dscrp_3,dscrp_4,dscrp_5,dscrp_6,int_by
00246,AIMD NAS NORTH ISLAN,P9A2KA8,PERFORM PLACE IN SERVICE INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2KAB,PERFORM PLACE IN SERVICE INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2., , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2KAG,PERFORM PLACE IN SERVICE INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2KAJ,PERFORM PLACE IN SERVICE INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2KAK,PERFORM PLACE IN SERVICE INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2KBQ,T.I. FAILS STEP 4.8.12 IAW 17-20SI57. THE NOMINAL VALUE IS 1.000 fL. THE UPPER TOLERANCE IS 1.100fL. T.I. READ 0.823fL. NO ADJUSTMENT AVAILABLE., , , , , ,203AT3 C BRIDWELL
00246,AIMD NAS NORTH ISLAN,P9A2KE0,LOW POWER, , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2KFC,PERFORM 365 DAY INSP ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KFF,PERFORM 365 DAY INSP ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KFH,PERFORM 364 DAY INSP ON M299 LAUNCHER [OMA TASK = 030000M (364 DAY INSPECTION (IMA) ], , , , , ,AZ2 WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KFZ,PERFORM 365 DAY INSPECTION ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2KNW, , , , , , , 
00246,AIMD NAS NORTH ISLAN,P9A2KPC,RECEIVED NRFI COMBUSTION LINER FROM SUPPLY UNDER DDSN: 4277B701. PRIMARY SWIRLER CRACKED AND OOL., , , , , ,AD1 P JOTOJOT
00246,AIMD NAS NORTH ISLAN,P9A2KPQ,RHINE AIR HAS WORN GAUGE., , , , , ,AS3 D SHEALY
00246,AIMD NAS NORTH ISLAN,P9A2KVB,"Perform 364 Day Inspection on Equipment. Comply with 19-600-306CH-6-2, MRC(s) 19-600-306CH-6-2.   Next Inspection Due on 10/08/2025 (25281)", , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2KXD,BOMB HOIST HAS FRAYED CABLE. COMPLY WITH AG-420BO-S22-000., , , , , ,AS2 K CHAU
00246,AIMD NAS NORTH ISLAN,P9A2KZ2,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 25052.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KZ5,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 25268.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KZ9,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 25268.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KZG,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 252682.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2KZK,PERFORM 360 DAY INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AOAN DEAN
00246,AIMD NAS NORTH ISLAN,P9A2L07,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 252682.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2L08,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 25268.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2L09,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 24SEP2025.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2L0B,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 25268.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2L11,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 25268.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ2 A WOODS
00246,AIMD NAS NORTH ISLAN,P9A2L70,Perform 30 Day Inspection on TEST SET RELAY. Comply with NA 16-30AE24T218-1.   Next Inspection Due on 11/11/2024 (24316), , , , , ,AZ2 I ROJAS
00246,AIMD NAS NORTH ISLAN,P9A2L7R,INDUCT ENGINE DUE TO COMPRESSOR STALL/ OVERTEMP., , , , , ,AZ2 K DAWSON
00246,AIMD NAS NORTH ISLAN,P9A2L7T,T.I. OUT OF TOLERANCE DUE TO DIGITAL FLOW GAUGE UNABLE TO BE ADJUSTED INTO TOLERANCE. NOMINAL VALUE IS 0.500 GPM. UPPER TOLERANCE IS 0.518 GPM. LOWER TOLERANCE IS 0.482. T.I. READS 0.675 GPM. NO FURTHER ADJUSTMENTS AVAILABLE, , , , , ,AD1 P JOTOJOT
00246,AIMD NAS NORTH ISLAN,P9A2L7Y,HLU-288 HAS A FRAYED CABLE. COMPLY IAW AG-420BO-S22-000, , , , , ,164AS1 J HERRERASA
00246,AIMD NAS NORTH ISLAN,P9A2L9M,PERFORM 56 DAY INSPECTION ON FEEDER S/N: 1784 [OMA TASK = 030000E (56 DAY INSPECTION ASHORE (IMA)) ], , , , , ,AZ2 WOODS
00246,AIMD NAS NORTH ISLAN,P9A2LBA,CANNIBALIZE DIFFUSER P/N: 6071T55G05 S/N: GEVL2216 FOR USE ON CSM: C609176., , , , , ,AD1 P JOTOJOT
00246,AIMD NAS NORTH ISLAN,P9A2LDF,***DIS*** REPAIR TORN VELCRO ON LPU-32 IAW 13-1-6.1-2. POC AEC PULLEN VRM-30., , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2LDH,***DIS*** REPAIR TORN VELCRO ON LPU-32 IAW 13-1-6.1-2. POC AEC PULLEN VRM-30., , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2LE4,PERFORM 720 DAY INSPECTION ON SRU-42/P IAW NA 13-1-6.5. [OMA TASK = 084 (AIMD) 720 DAY INSPECTION (SRU-42/P) ], , , , , ,SN MACDONALD
00246,AIMD NAS NORTH ISLAN,P9A2LM7,#1 ENGINE CHIP DETECTOR LIGHT, , , , , ,AZ1 EZELL
00246,AIMD NAS NORTH ISLAN,P9A2LU3,POP BOTTLE HAS WORN RELIEF VALVE, , , , , ,AS2 R HERNANDEZ
00246,AIMD NAS NORTH ISLAN,P9A2LU7,T.I. FAILS STEP 4.8.12 IAW 17-20SI57. THE NOMINAL VALUE IS 1.000 fL. THE UPPER TOLERANCE IS 1.100fL. THE LOWER TOLERANCE IS .900fL. T.I. READ 0.8422fL. NO ADJUSTMENT AVAILABLE., , , , , ,203AT3 C BRIDWELL
00246,AIMD NAS NORTH ISLAN,P9A2LVC,LCCC HAS NO WATER OUTPUT. COMPLY WITH NA 19-1-97., , , , , ,164AS1 J HERRERASA
00246,AIMD NAS NORTH ISLAN,P9A2LX3,"PERFORM 364 DAY INSPECTION ON MRS-III IAW NA 19-1-270. POC PR1 HUANG HSC-21, 5-6680 INTIATED B AZ1 V BENISH [OMA TASK = 030000M (364 DAY INSPECTION) ]", , , , , ,AOAN DEAN
00246,AIMD NAS NORTH ISLAN,P9A2LXP,LLTT HAS WORN EXHAUST TUBING., , , , , ,AS2 E CASTRO
00246,AIMD NAS NORTH ISLAN,P9A2LXX,"PERFORM 360 DAY INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2. POC PR1 LUTHER, HSC-3, 5-8209. INITIATED BY AZ3 K BRIGGS", , , , , ,SN MACDONALD
00246,AIMD NAS NORTH ISLAN,P9A2LYT,Perform 13 Week Inspection on Equipment. Comply with NA17-600-107-6-2.   Next Inspection Due on 01/21/2025 (25021), , , , , ,AZ2 M JOHNSON
00246,AIMD NAS NORTH ISLAN,P9A2M48,"C/W SUPPORT EQUIP CHANGE (SEC) 6322  NOT LATER THAN 30 JUN 2024.  UPGRADES A/M24M-6 MOBILE ELECTRIC POWER PLANT PROGRAMMABLE OUTPUT DISPLAY MONITOR AND ANNUCIATOR CARD UPGRADE, MODIFICATION OF, (WUC 44AD).", , , , , ,AZ1 Z ROGERS
00246,AIMD NAS NORTH ISLAN,P9A2M6G,Replace cracked boot on aero51e IAW NA 1925e-513, , , , , ,017AO2 M CRUZ
00246,AIMD NAS NORTH ISLAN,P9A2MFC,***DISCREPANCY*** MRS III FAILED CALIBRATION TEST IAW NA 19-1-270, , , , , ,AZ2 CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2MFG,***DISCREPANCY*** MRS III FAILED CALIBRATION TEST IAW NA 19-1-270, , , , , ,AZ2 CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2MG1,PERFORM 360 DAY INSPECTION ON LPU-34C/P IAW NA 13-1-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION (LPU-34/P) ], , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2MG2,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN  23OCT2024 TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2MGG,15 TON JACK FAILED PRE OP. FUNCTIONAL LEAK CHECK UNSAT IAW NAVAIR 19-70-521. POC VRM30 AZ2 WUERTZ X4149., , , , , ,AZ2 RIVERA
00246,AIMD NAS NORTH ISLAN,P9A2MH9,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN NXT 360 DAY IN.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS. NLT 23OCT24, , , , , ,AZ1 C ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2MK4,NEED TO ORDER PARTS ON BAY TO FIX STAITON. HPSG2 AND HPSA FAILING CALIBRATION., , , , , ,AT2 B MAKLARY
00246,AIMD NAS NORTH ISLAN,P9A2MKB,C/W SUPPORT EQUIP CHANGE (SEC) 6219  NOT LATER THAN 31DEC2025.  TO IMPLEMENT THE BATTERY DISCONNECT SWITCH ON THE HEAVY MAINTENANCE CRANE (PN: CD 225 HMC)., , , , , ,AZ1 Z ROGERS
00246,AIMD NAS NORTH ISLAN,P9A2MSA,***DISCREPANCY*** FAILED CALIBRATION IAW 19-1-270, , , , , ,AZ2 CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2MUA,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MUC,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MUF,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MUH,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MUM,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MUT,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MUW,C/W SUPPORT EQUIP CHANGE (SEC) 6310  NOT LATER THAN 30 JUN 2026.  THE PURPOSE OF THIS DIRECTIVE IS TOO REMOVE AND REPLACE THE RELAY BOX AND TO UPDATE THE GENERATOR BY ADDING A VOLTAGE REGULATOR TO ADDRESS OBSOLESCENCE ISSUES. DUE NLT 30JUN2025., , , , , ,AZ1 E HENRY
00246,AIMD NAS NORTH ISLAN,P9A2MWR,3R LOW PERFORMANCE, , , , , ,AZ2 K. DAWSON
00246,AIMD NAS NORTH ISLAN,P9A2MX9,NF-1100 AIR BREATHING PUMP MOTOR DOES NOT OUTPUT IAW AO-410JC-OMP-000., , , , , ,ASAN D SHEALY
00246,AIMD NAS NORTH ISLAN,P9A2N01,"PERFORM 448 DAY INSPECTION ON LRU-31/A IAW NA 13-1-6.1-1. POC PR1 QUINTANILLA, HSC-8, 5-2893. INITIATED BY AZ2 R RAMON", , , , , ,SN MACDONALD
00246,AIMD NAS NORTH ISLAN,P9A2N0Y,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 29OCT24.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 C CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2N14,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 29OCT24.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS., , , , , ,AZ2 C CURIEL
00246,AIMD NAS NORTH ISLAN,P9A2N1D,PERFORM 90 DAY INSPECTION ON CRU-103A/P IAW NA 13-1-6.4-2. [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,SN MACDONALD
00246,AIMD NAS NORTH ISLAN,P9A2N3W,#1 ENG FAILED MAX POWER CHECKS ETF 0.865, , , , , ,AZ1 EZELL
00246,AIMD NAS NORTH ISLAN,P9A2N4K,PERFORM 360 DAY INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2., , , , , ,SN MACDONALD
00246,AIMD NAS NORTH ISLAN,P9A2N4V,WORN PNEUMATIC DUCT ON MSU-200, , , , , ,GS05 G OLVERAARAUJ
00246,AIMD NAS NORTH ISLAN,P9A2N66,BOMB HOIST HAS WORN CABLE. COMPLY WITH NA AG-420BO-S22-000., , , , , ,AS2 M RAMIREZ
00246,AIMD NAS NORTH ISLAN,P9A2N71,PERFORM 364 DAY INSPECTION ON MRS-III. COMPLY WITH 19-1-270. NEXT INSPECTION DUE 10/13/2025(25286). RETURN TO CHINA LAKE UPON COMPLETION. POC AEC WEST/ERIC OLMOS 760-939-2613 [OMA TASK = 030000M (364 DAY INSPECTION) ], , , , , ,AOAN DEAN
00246,AIMD NAS NORTH ISLAN,P9A2N90,PERFORM 365 DAY INSPECTION ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2N9F,HPSG2 FAILS LOW END FREQUENCY BROADBAND TESTING., , , , , ,AT2 E RUIZGONZALEZ
00246,AIMD NAS NORTH ISLAN,P9A2N9T,A/M34M-2 NITROGEN SERVICING HANDTRUCK HAS DEFECTIVE BOOST PUMP. REPLACE IAW NA 19-25B-17., , , , , ,AS1 D URIBE
00246,AIMD NAS NORTH ISLAN,P9A2NA0,PERFORM 365 DAY INSPECTION ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2NAD,PERFORM 365 DAY INSPECTION ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2NAG,CSM NRFI DUE TO LOW POWER AND MEI-B, , , , , ,111AD2 L VICOY
00246,AIMD NAS NORTH ISLAN,P9A2NAH,PTM NRFI DUE TO LOWER POWER AND MEI-B, , , , , ,111AD2 L VICOY
00246,AIMD NAS NORTH ISLAN,P9A2ND4,PERFORM 90 DAY INSPECTION ON CRU-103A/P IAW NA 13-1-6.4-2. [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,A0AN DEAN
00246,AIMD NAS NORTH ISLAN,P9A2NGR,Perform 5 Year Inspection on TRAILER GROUND. Comply with NA 19-600-431-6-2.   Next Inspection Due on 10/30/2029 (29303), , , , , ,AO1 J DUNCAN
00246,AIMD NAS NORTH ISLAN,P9A2NKS,GEAR DOES NOT HOLD PRESSURE., , , , , ,AT2 J FORTE
00246,AIMD NAS NORTH ISLAN,P9A2NKX,Maintenance stand has worn caster wheel., , , , , ,AS2 A NINO
00246,AIMD NAS NORTH ISLAN,P9A2NL7,FLOW METER GAGE INOP, , , , , ,AS2 J FUQUA
00246,AIMD NAS NORTH ISLAN,P9A2NLA,T-6 UNIT WILL NOT CYCLE  HYDRALIC FLUID OR PROPERLY REGULATE AIR PRESSURE., , , , , ,AS2 ORRE
00246,AIMD NAS NORTH ISLAN,P9A2NLF,FLOOD LIGHT FAILING TURNOVER., , , , , ,AS2 J CLARIZIA
00246,AIMD NAS NORTH ISLAN,P9A2NLP,PERFORM 365 DAY INSPECTION ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2NNC,PERFORM 360 DAY INSPECTION ON LPU-32 IAW NA 13-6.1-2., , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2NNT,PERFORM 360 DAY INSPECTION ON LPU-32 IAW NA 13-6.1-2. [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2NP5,C/W AIRCREW SYSTEMS CHANGE (ACC) 0798  NOT LATER THAN 360 DAY INSP.  TO PROVIDE INSTRUCTIONS FOR INSTALLATION OF WINGED COMPRESSION FIT COVERS ON LPU-34B/P AND LPU-37A/P LPFCS. NLT 24309, , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2NRN,OUTPUT GAGE ON N2 CYLINDER REQUIRES CALIBRATION., , , , , ,GS12 N RAMIREZ
00246,AIMD NAS NORTH ISLAN,P9A2NS5,PERFORM 365 DAY INSPECTION ON BRU-14. [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2NSY,"PERFORM 360 DAY INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. POC PR1 AWALT. HSM-75, 5-9484 [OMA TASK = 030000B (28 DAY INSPECTION LPU-32/P) ]", , , , , ,ABH2 M. PARKER
00246,AIMD NAS NORTH ISLAN,P9A2NUS,"PERFORM 360 DAY INSPECTION ON SRU-37/P IAW NA 13-1-6.1-1. POC PR1 JOHNSON, HSM-73 [OMA TASK = 030000B (30 DAY INSPECTION ON HELO BACK PACK) ]", , , , , ,ABH2 M. PARKER
00246,AIMD NAS NORTH ISLAN,P9A2NVK,PERFORM 364 DAY INSPECTION [OMA TASK = 030000M (364 DAY INSPECTION (IMA) ], , , , , ,AZ2 ECHOLS
00246,AIMD NAS NORTH ISLAN,P9A2NVY,PERFORM 360 DAY INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. SERIES. POC: PCR IBRAGIMOV HSM-35 PHONE: 5-1464 [OMA TASK = 082 (AIMD) 360 DAY INSPECTION LPU-32/P) ], , , , , ,ABH2 M. PARKER
00246,AIMD NAS NORTH ISLAN,P9A2NW1,PERFORM 360 DAY INSPECTION ON CWU-86/P IAW NA 13-1-6.7-2. HSC-4 POC PR1 SMITH 5-7218 [OMA TASK = 083 (AIMD) 360 DAY (CWU-86/P) ], , , , , ,AZ1 ENGRAM
00246,AIMD NAS NORTH ISLAN,P9A2NXE,PERFORM 360 DAY INSPECTION ON LPU-32/P IAW NA 13-1-6.1-2. POC: HSM-35/ PHONE 5-1464, , , , , ,ABH2 M. PARKER
00246,AIMD NAS NORTH ISLAN,P9A2NXG,"PERFORM 364 DAY INSPECTION ON MRS-III IAW NA 19-1-270. POC PR2 MARTIN, HSM-75, 5-9484", , , , , ,ABH2 M. PARKER
00246,AIMD NAS NORTH ISLAN,P9A2NZ4,PERFORM 90 DAY INSPECTION ON LOWER HOSE ASSY OXYGEN IAW NA 13-1-6.4-1., , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2NZB,C/W COMMODITY S/W CHANGE (CSC) 0284  NOT LATER THAN 31JAN2023.  TO ALLOW NAVY AND MARINE M299 LAUNCHERS THE ABILITY TO DEPLOY JOINT-AIR-GOUND MISSLE WEAPON SYSTEM BY UPGRADING WITH COMPUTER SOFTWARE VERSION FA0A., , , , , ,AZ1 W BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2P0F,PERFORM 364 DAY INSP ON MRS-III IAW NA 19-1-270 TESTLINE, , , , , ,AZ2 J ROBINSON
00246,AIMD NAS NORTH ISLAN,P9A2P2G,RESPECTFULLY REQUESTING TROUBLE SHOOTING ON BLADE FOLD TEST SET IAW AG-501QA-S92-000. BLADE FOLD TEST SET DOES NOT SPREAD BLADE WHEN SWITCH IS ACTUATED. POC MARIANO LONGORIA 5-6818. MARIANO.J.LONGORIA.CTR@US.NAVY.MIL, , , , , ,AZ2 RAMIREZ
00246,AIMD NAS NORTH ISLAN,P9A2P3M,PERFORM 360 DAY INSPECTION ON BRU-65. [OMA TASK = 030000M (360 DAY INSPECTION (IMA)) ], , , , , ,AZ1 BENTUM
00246,AIMD NAS NORTH ISLAN,P9A2P45,PERFORM 365 DAY INSP [OMA TASK = 030000M (365 DAY INSPECTION (IMA)) ], , , , , ,AZ2 ECHOLS
00246,AIMD NAS NORTH ISLAN,P9A2P47,PERFORM 364 DAY INSP [OMA TASK = 030000B (28 DAY INSPECTION) ], , , , , ,AZ2 ECHOLS
00246,AIMD NAS NORTH ISLAN,P9A2P4A,#1 ENGINE FAILED HIT CHECK, , , , , ,AZ1 EZELL
00246,AIMD NAS NORTH ISLAN,P9A2P6Y,PERFORM 90 DAY INSPECTION ON CRU-103A/P IAW NA 13-1-6.4-2. [OMA TASK = 030000F (AIMD) 90 DAY INSPECTION CRU-103A/P) ], , , , , ,AZ2 J RTOBINSON
00246,AIMD NAS NORTH ISLAN,P9A2PBP,PERFORM MAJOR ENGINE INSPECTION TYPE B IAW NA-A1-T700A-MRC-200., , , , , ,AZ2 B CHAVEZ
00246,AIMD NAS NORTH ISLAN,P9A2PCN,PTM NRFI DUE TO LOW POWER AND MEI-B, , , , , ,111AD2 L VICOY
00246,AIMD NAS NORTH ISLAN,P9A2PCV,POP BOTTLE HAS WORN RELIEVE VALVE., , , , , ,AS2 R HERNANDEZ
00246,AIMD NAS NORTH ISLAN,P9A2PDB,GG ASSY NRFI DUE TO DETORIATION ON BLADES OOL, , , , , ,111AD2 L VICOY
00246,AIMD NAS NORTH ISLAN,P9A2PDV,CSM NRFI DUE TO LOW POWER AND MEI-B, , , , , ,111AD2 L VICOY
00246,AIMD NAS NORTH ISLAN,P9A2PDX,PTM NRFI DUE TO LOW POWER AND MEI-B, , , , , ,111AD2 L VICOY
00246,AIMD NAS NORTH ISLAN,P9A2PEW,TOW TRACTOR PARKING BRAKE IS BROKEN, , , , , ,GS05 M ALVAREZ
